PubMed_ID,Month,Count
"10748171,11402034",2000-07-01,1.0
10898795,2000-07-01,1.0
10749872,2000-07-01,1.0
10854253,2000-07-01,1.0
10781029,2000-07-01,1.0
"10976766,12670868",2000-07-01,1.0
"10887190,10894543,10899166",2000-07-01,1.0
"10428811,10896954,16628223",2000-07-01,1.0
10747914,2000-07-01,1.0
"10929712,12525502,16282325",2000-07-01,1.0
"10976766,12670868,35831314",2000-07-01,1.0
10898738,2000-07-01,1.0
"10877824,11259605,35831314",2000-07-01,1.0
10890919,2000-07-01,1.0
10951562,2000-07-01,1.0
10910078,2000-07-01,1.0
10866661,2000-07-01,1.0
10908726,2000-07-01,1.0
"10543959,10811660",2000-07-01,1.0
10862713,2000-07-01,1.0
10866677,2000-07-01,1.0
10915768,2000-07-01,1.0
10811635,2000-07-01,1.0
"10935626,12486116",2000-07-01,1.0
10807933,2000-07-01,1.0
"9771752,10854253",2000-07-01,1.0
"10880433,10884405",2000-07-01,1.0
10884290,2000-07-01,1.0
10866662,2000-07-01,1.0
10848612,2000-07-01,1.0
"10852818,26186194,28514442,33961781",2000-07-01,1.0
10930427,2000-07-01,1.0
10816575,2000-07-01,1.0
11317942,2000-07-01,0.08333333333333333
10949034,2000-07-01,1.0
10848577,2000-07-01,1.0
10887119,2000-07-01,1.0
11005381,2000-07-01,1.0
"10884347,11483158,12064478",2000-07-01,1.0
"10764742,11781095",2000-07-01,1.0
10764742,2000-07-01,1.0
10825153,2000-07-01,1.0
10880444,2000-07-01,1.0
"11256625,11583626,16189514,16314397,17978099,26344197,28514442,29395067,33883167,33961781",2000-07-01,1.0
"8626374,10918587,11294897,11350938,11940572,12244095,12576423,12626508,14551213",2000-07-01,1.0
"8626683,10884405",2000-07-01,1.0
"10861283,11285248,12444101,12444102,29997244",2000-07-01,1.0
10806203,2000-07-01,1.0
10852813,2000-07-01,1.0
10861231,2000-07-01,1.0
10801777,2000-07-01,1.0
"9194564,10848610,11782467",2000-07-01,1.0
10908574,2000-07-01,1.0
10777477,2000-07-01,1.0
10878360,2000-07-01,1.0
10748148,2000-07-01,1.0
10888662,2000-07-01,1.0
"10779504,12888487",2000-07-01,1.0
10852818,2000-07-01,1.0
"10903868,11279160",2000-07-01,1.0
10801846,2000-07-01,1.0
10880360,2000-07-01,1.0
"10873650,11054566,34133714",2000-07-01,1.0
"10852826,24981860",2000-07-01,1.0
10852826,2000-07-01,1.0
10887201,2000-07-01,1.0
10951564,2000-07-01,1.0
"10866662,11158331",2000-07-01,1.0
10908344,2000-07-01,1.0
10866689,2000-07-01,1.0
"10348343,10747897,10884347",2000-07-01,1.0
10884347,2000-07-01,1.0
"10770935,11500849,11867769",2000-07-01,1.0
"10657699,15064755",2000-07-01,0.08333333333333333
"10861283,11285248",2000-07-01,1.0
10770945,2000-07-01,1.0
"10640275,10944117,35831314",2000-08-01,1.0
"10454543,10913173,11780068",2000-08-01,1.0
10891508,2000-08-01,1.0
10964684,2000-08-01,1.0
11193028,2000-08-01,0.08333333333333333
10940905,2000-08-01,1.0
10840027,2000-08-01,1.0
"10908677,17218272",2000-08-01,1.0
10944455,2000-08-01,1.0
10821841,2000-08-01,1.0
"10604985,10940905",2000-08-01,1.0
"10922056,12956947,22939629,26344197,26496610,28514442,33961781,34079125,35271311,35831314",2000-08-01,1.0
10835423,2000-08-01,1.0
"10831594,23402259,25852190,29491746,31980649",2000-08-01,1.0
11163396,2000-08-01,1.0
"8999038,10997905",2000-08-01,1.0
"10837480,22002062,30378028",2000-08-01,1.0
10837480,2000-08-01,1.0
"10827173,16046028,16481437",2000-08-01,1.0
"9731710,10837489,15694340,15721256,15989957,16697956,17097560,19148187,19150432,19483105,19622586,20074640,20836993,21507240,21613222,26045051,26186194,27013495,27701804,28514442,33961781,34667112",2000-08-01,1.0
"10944117,11466315,11509652,11804585,16917504",2000-08-01,1.0
"10944117,16033423,35831314",2000-08-01,1.0
"10827173,10827199,16481437",2000-08-01,1.0
"10983986,12009899",2000-08-01,1.0
"10922056,12956947,14657031,16364912,24163370,26811472,32076268",2000-08-01,1.0
"10921884,15588985",2000-08-01,1.0
"10922056,12956947,14657031,16364912,18471975,20686030,21043528,21241890,21335556,21336306,21926987,22193957,22939629,23007648,23007861,23078409,24464857,25043029,25490258,25673878,25723520,25750436,26083744,26344197,26496610,26811472,26960431,27114510,29549242,32076268,32152539,35271311,35831314,35952650",2000-08-01,1.0
"10940627,16893902,17255109,17974561,32296183",2000-08-01,1.0
"10922056,12956947,14657031,16364912,16648845,17942546,20686030,21043528,22193957,22280307,22792066,22939629,26344197,26496610,27114510,27173435,32076268,32152539,32934012,35271311,35831314,35952650",2000-08-01,1.0
"10922056,12956947,14657031,15082755,16364912,20686030,21043528,21241890,22193957,22792066,22939629,25306918,26811472,27114510,32076268,32152539,33961781,35271311,35831314,35952650",2000-08-01,1.0
"10922056,12956947,14657031,16364912,16648845,21043528,21768287,22193957,22280307,22939629,25306918,26811472,27114510,32076268,32152539,35271311,35831314",2000-08-01,1.0
10913193,2000-08-01,1.0
10908666,2000-08-01,1.0
10827171,2000-08-01,1.0
"10922056,12956947,14657031,16364912,21043528,25723520,32076268,32152539,33961781,35271311",2000-08-01,1.0
10980601,2000-08-01,1.0
"7624363,10921893,16713569",2000-08-01,1.0
"7624363,10921893,11809839,16713569,18391023,26496610,30413534,35271311",2000-08-01,1.0
"9590177,10908666,35831314",2000-08-01,1.0
10908348,2000-08-01,1.0
10806215,2000-08-01,1.0
10935545,2000-08-01,1.0
"10908348,26186194,28514442,33961781,35271311",2000-08-01,1.0
10931866,2000-08-01,1.0
"10860984,10944117,11013263,11466315,11804585,11931768,12628926,14527417,14722073,15601853,16195251,16469706,16917504,21258344,23752268,29523594,35271311,35896951",2000-08-01,1.0
10996427,2000-08-01,1.0
"10840027,11842095",2000-08-01,1.0
"9115274,10935545,11518808",2000-08-01,1.0
10910768,2000-08-01,1.0
"10940627,12402043",2000-08-01,1.0
10823831,2000-08-01,1.0
10831594,2000-08-01,1.0
"10660620,10903717",2000-08-01,1.0
10816569,2000-08-01,1.0
"10942578,11041375",2000-08-01,0.08333333333333333
"10355629,10932245",2000-08-01,1.0
"10947987,20936779",2000-08-01,1.0
"10809664,10860984,10944117,11013263,11804585,12205093,12502735,12628926,14527417,15837933,16481466,16924111,17126328,21258344,21624135,23752268,26728228,29523594,35271311",2000-08-01,1.0
"10983986,11707444",2000-08-01,1.0
"10962556,15888547,19299420,20473329,33961781",2000-08-01,1.0
"10837489,19683529",2000-08-01,1.0
10983987,2000-08-01,1.0
11193041,2000-08-01,0.08333333333333333
"10924106,19759913",2000-08-01,1.0
10935542,2000-08-01,1.0
10980603,2000-08-01,1.0
"10085114,10922060,11786539",2000-08-01,1.0
"10922056,12956947,22939629,35271311,35831314",2000-08-01,1.0
"10922056,11076961,12956947,22939629,34079125,35271311,35831314",2000-08-01,1.0
"10840040,11950600",2000-08-01,1.0
"9323133,10779340,10944119,12070164,20026644,21909257,22939629,23729730,26344197,27613868,32585100,35271311,35831314",2000-08-01,1.0
"10944117,11509652,11804585",2000-08-01,1.0
10942575,2000-08-01,1.0
"10947989,12149192",2000-08-01,1.0
11040994,2000-08-01,1.0
"9315662,10908677",2000-08-01,1.0
"11042084,34079125",2000-08-01,1.0
"10922056,12956947,33961781,35271311",2000-08-01,1.0
10926775,2000-08-01,1.0
10931861,2000-08-01,1.0
10983986,2000-08-01,1.0
10947852,2000-08-01,1.0
10930578,2000-08-01,1.0
"10734115,10825162,11406610,11470874,12724401,23509288,24239288,26496610,30279242,35271311",2000-08-01,1.0
"10983986,11707444,12009899,25416956,25910212,26871637,27229929,29997244",2000-08-01,1.0
"10903152,29509190",2000-08-01,1.0
10851248,2000-08-01,1.0
10846184,2000-08-01,1.0
10931856,2000-08-01,1.0
"10931856,11076961,15737063,17112726,17113138,17962804,21043528,22145905,26344197,26496610,28514442,31010829,33961781,35271311,35831314",2000-08-01,1.0
"10818102,12640115",2000-08-01,1.0
"10825162,11950880,12181313,12724401,24126761,24239288,24332808,25135477,26474068,30279242,35831314,37827155",2000-08-01,1.0
"10931856,15737063,17113138,17962804,20818333,21043528,22145905,22751501,24981860,26344197,26496610,28514442,31010829,33961781,35271311,35831314",2000-08-01,1.0
"10825178,11517158,12200149,12414801,15247906,16734381,23825960",2000-08-01,1.0
10944119,2000-08-01,1.0
"10963790,14751930",2000-08-01,1.0
10818102,2000-08-01,1.0
10840040,2000-08-01,1.0
10947989,2000-08-01,1.0
10924364,2000-08-01,1.0
10921884,2000-08-01,1.0
10981966,2000-08-01,1.0
10949293,2000-08-01,1.0
10837489,2000-08-01,1.0
10852916,2000-08-01,1.0
10903152,2000-08-01,1.0
10958785,2000-08-01,1.0
"10562279,10837480",2000-08-01,1.0
10903717,2000-08-01,1.0
"10965846,17111193",2000-08-01,1.0
10835420,2000-08-01,1.0
"10903736,11356834,15588985",2000-08-01,1.0
"10837489,16213503",2000-08-01,1.0
10933798,2000-08-01,1.0
"10935544,11027271,11438648,15863722",2000-08-01,1.0
"9590177,10829017",2000-08-01,1.0
10846180,2000-08-01,1.0
10931874,2000-08-01,1.0
"10562279,10837480,12096124,12456682,22002062,30378028",2000-08-01,1.0
10926822,2000-08-01,1.0
10891499,2000-08-01,1.0
11317942,2000-08-01,0.08333333333333333
10891500,2000-08-01,1.0
10953010,2000-08-01,1.0
10949653,2000-08-01,0.08333333333333333
10930456,2000-08-01,1.0
10910894,2000-08-01,1.0
"10944117,11302704",2000-08-01,1.0
"10806215,31340145,36398662",2000-08-01,1.0
"10806215,28514442,32296183,33961781",2000-08-01,1.0
"10935545,15604093",2000-08-01,1.0
"9792677,10806207",2000-08-01,1.0
10829020,2000-08-01,1.0
"10829020,29659741,36398662,37589075",2000-08-01,1.0
10985391,2000-08-01,1.0
"10823831,10944113,11504942,16511565",2000-08-01,1.0
10903733,2000-08-01,1.0
"10922056,12956947,22939629,23078409,25043029,25490258,25673878,26083744,26344197,29549242,34079125,35271311,35831314",2000-08-01,1.0
"10966108,14966270,16387653,20070254,20946988,26186194,27153538,28514442,33961781,35271311",2000-08-01,1.0
10823834,2000-08-01,1.0
10944115,2000-08-01,1.0
10934467,2000-08-01,1.0
10854437,2000-08-01,1.0
"9049247,10953014",2000-08-01,1.0
10961928,2000-08-01,0.08333333333333333
"10903152,31182584",2000-08-01,1.0
"10827173,11912251,12508107",2000-08-01,1.0
"10975528,11804587,16278681,18586681,31980649",2000-08-01,1.0
"10823839,11071635,11825908",2000-08-01,1.0
10840038,2000-08-01,1.0
"10827173,10827199",2000-08-01,1.0
10827081,2000-08-01,1.0
10806207,2000-08-01,1.0
"10921873,11056392,14729954,33961781",2000-08-01,1.0
"9751720,10921873,14729954,22863883,22939629,26344197,28514442,33961781,35271311,35831314",2000-08-01,1.0
10816571,2000-08-01,1.0
10942431,2000-08-01,1.0
"10947852,12183469",2000-08-01,1.0
10919277,2000-08-01,1.0
10940556,2000-08-01,1.0
"10657699,11706034",2000-08-01,0.08333333333333333
"10827173,20205790",2000-08-01,1.0
10933876,2000-08-01,1.0
10823839,2000-08-01,1.0
10922060,2000-08-01,1.0
10930463,2000-08-01,1.0
"10617630,10852916",2000-08-01,1.0
10924333,2000-08-01,1.0
"10921882,15476827,20457601,35831314",2000-08-01,1.0
"10891500,22939629,26186194,26344197,26496610,28514442,28751496,33961781,34079125,35271311",2000-08-01,1.0
10967549,2000-08-01,1.0
"10921872,23097496,27294876,35271311",2000-08-01,1.0
10921872,2000-08-01,1.0
"10926775,27432908",2000-08-01,1.0
"10983986,25416956,32296183",2000-08-01,1.0
"10891493,10958685,11818576,11830591,14752096,15611041,16415179,18663001,23667505,23981651,31753913,32238831,32966758",2000-08-01,1.0
10837471,2000-08-01,1.0
10827173,2000-08-01,1.0
"10837489,19148187,21199865,21566062,26186194,28514442,33961781,36346691",2000-08-01,1.0
"10934474,11260256,14676191,20936779,23439680,25416956,31871319,32296183",2000-08-01,1.0
"10873802,10934474,11260256,14676191",2000-08-01,1.0
10852921,2000-08-01,1.0
"10924358,15485649",2000-08-01,1.0
"10972280,20957035,34247143",2000-08-01,1.0
"10837489,15077116,15637055,15901672,17097560,19148187,19483105,20836993,21613222,26045051,26186194,27701804,27818144,28514442,32296183,33961781,36346691",2000-08-01,1.0
10862613,2000-08-01,1.0
"10862613,15561718",2000-08-01,1.0
10983978,2000-08-01,1.0
10954736,2000-08-01,1.0
"10827173,11912251,16908842",2000-08-01,1.0
"10862613,19596686",2000-08-01,1.0
"10966108,11839798,14966270,27153538,29028833",2000-08-01,1.0
"10953014,37219487",2000-08-01,1.0
"9478999,10931861,11396975",2000-08-01,1.0
10888618,2000-08-01,1.0
"10837489,15077116",2000-08-01,1.0
"10997338,11193155,17360711",2000-08-01,0.08333333333333333
10972280,2000-08-01,1.0
"10996427,23397142",2000-08-01,1.0
"10924358,15485649|17192257",2000-08-01,1.0
"10981966,12960329",2000-08-01,1.0
"10921882,11071869",2000-08-01,1.0
"10913176,30862715",2000-08-01,1.0
"10934467,22143029,31577950",2000-08-01,1.0
"10981967,12093870",2000-08-01,1.0
10846168,2000-08-01,1.0
"10821830,25416956,32296183",2000-08-01,1.0
"10958788,10963790",2000-08-01,1.0
10981967,2000-08-01,1.0
"10962563,12615911,23397142",2000-08-01,1.0
"10962563,11418612,12878163,19380743,25241761,25814554",2000-08-01,1.0
"8182057,10851246,10922374",2000-08-01,1.0
10821830,2000-08-01,1.0
"10854437,32203420",2000-08-01,1.0
"10202138,10910767",2000-08-01,1.0
10985348,2000-08-01,1.0
"10840038,12176984,29382714,32812023",2000-08-01,1.0
"10840038,12551948,15650334,17317006,19138662,19647741,23962087,27548710,29659825",2000-08-01,1.0
10928988,2000-08-01,1.0
"10922056,33306668",2000-08-01,1.0
10913176,2000-08-01,1.0
"10922056,11562349,12956947,16413484,16479161,18485873,18722180,20080579,21700221,23091007,23707760,23708001,24930963,25490258,25825779,27114510,27259151,29549242,29973362,32393902,34942047,35440621,35634770",2000-08-01,1.0
10891503,2000-08-01,1.0
"10933786,12006623",2000-08-01,1.0
10950869,2000-08-01,1.0
"10601333,10942426,11914277,12668731,19928837,21300694,22939629,23752268,24981860,26908624,29395067,35271311",2000-08-01,1.0
"9323129,10851237,10942426,16087681,19928837,24981860,35271311",2000-08-01,1.0
"10809664,10944117,11931768,12628926,15601853,18202150,22294699,27880911",2000-08-01,1.0
"10657699,15064755",2000-08-01,0.08333333333333333
"10809664,10944117,12502735,12628926,21240272,35831314",2000-08-01,1.0
"10931856,11076961,17112726,17113138,26344197,26496610,31010829,31807710,35271311,35831314",2000-08-01,1.0
10947987,2000-08-01,1.0
10951583,2000-08-01,1.0
10944123,2000-08-01,1.0
"8389242,10926498,12070164",2000-08-01,1.0
"10849425,29180619",2000-08-01,1.0
"10851242,12609745",2000-08-01,1.0
10849425,2000-08-01,1.0
10940929,2000-08-01,1.0
"10567391,10816571,12040021",2000-08-01,1.0
"10931856,17112726,17113138,23242214,24981860,26344197,26496610,31010829,35271311,35831314",2000-08-01,1.0
"10700286,10913357,12121650,12962632",2000-08-01,1.0
"10891508,11967287",2000-08-01,1.0
10924145,2000-08-01,1.0
"9452483,10930447,23383273,23393163,24248593,26463447",2000-08-01,1.0
"10851237,29395067",2000-08-01,1.0
10791955,2000-08-01,1.0
10926853,2000-08-01,1.0
"10942418,12668617",2000-08-01,1.0
10825162,2000-08-01,1.0
10920205,2000-08-01,1.0
10811646,2000-08-01,1.0
"10829020,11884395,20128690,24135036",2000-08-01,1.0
12110916,2000-08-01,0.08333333333333333
10829017,2000-08-01,1.0
10851237,2000-08-01,1.0
"10934474,11162552,32296183",2000-08-01,1.0
10942426,2000-08-01,1.0
"10944123,28514442,33961781",2000-08-01,1.0
"10827173,12713445",2000-08-01,1.0
"10026224,10966866",2000-08-01,1.0
"10942426,16087681,19928837,24981860,35271311",2000-08-01,1.0
"10942426,12668731,19928837,23221635,23752268,24981860,26908624,35271311",2000-08-01,1.0
"10942426,19447967,26186194,26264872,28514442,29997244,32296183",2000-08-01,1.0
10926844,2000-08-01,1.0
"10821835,11287419",2000-08-01,1.0
"10827180,29884807",2000-08-01,1.0
10910767,2000-08-01,1.0
10954912,2000-08-01,1.0
10851229,2000-08-01,1.0
10922056,2000-08-01,1.0
"10891493,11830591,12813456",2000-08-01,1.0
10823823,2000-08-01,1.0
10944117,2000-08-01,1.0
10827180,2000-08-01,1.0
10910772,2000-08-01,1.0
"10947987,33961781",2000-08-01,1.0
10875894,2000-08-01,0.08333333333333333
"10827173,16332682",2000-08-01,1.0
10825173,2000-08-01,1.0
"10928988,32814904",2000-08-01,1.0
"10947852,15701600",2000-08-01,1.0
"10965846,12145330",2000-08-01,1.0
"10854421,11702069",2000-08-01,1.0
10921873,2000-08-01,1.0
"10908655,16326706",2000-08-01,1.0
10965846,2000-08-01,1.0
10893188,2000-08-01,1.0
"10545121,10891493,11830591,14752096,15005629,15611041,15616580,16415179,18663001,23415232,23667505,31545241",2000-08-01,1.0
10903505,2000-08-01,1.0
10921882,2000-08-01,1.0
"10944455,25416956,27569044",2000-08-01,1.0
"10837489,28319085,34857952",2000-08-01,1.0
10831593,2000-08-01,1.0
10925289,2000-08-01,1.0
10827182,2000-08-01,1.0
10934474,2000-08-01,1.0
"9285412,10903717",2000-08-01,1.0
10878019,2000-09-01,1.0
"10980448,12204691",2000-09-01,1.0
"10878010,12738762",2000-09-01,1.0
"11051556,12471024,12615054,15553237",2000-09-01,1.0
10998246|17192257,2000-09-01,1.0
"10862778,18787115",2000-09-01,1.0
"9660947,11030334",2000-09-01,1.0
"9244302,10958687,11346656",2000-09-01,1.0
"10734310,10995442",2000-09-01,1.0
10958687,2000-09-01,1.0
"10825164,17332741",2000-09-01,1.0
"10946280,12403768",2000-09-01,1.0
"10984620,21044950,26496610",2000-09-01,1.0
10965038,2000-09-01,1.0
11006133,2000-09-01,1.0
"10878024,11114293,11432852,12228247,16714330,22227581,35831314",2000-09-01,1.0
"10846177,22540012",2000-09-01,1.0
"10993067,12603837",2000-09-01,1.0
"10922494,11019817",2000-09-01,1.0
"10970773,11336651",2000-09-01,1.0
"10887173,36931259",2000-09-01,1.0
"10893422,11051556,11707463,12471024",2000-09-01,1.0
10899165,2000-09-01,1.0
10947953,2000-09-01,1.0
"10657699,11706034",2000-09-01,0.08333333333333333
10996314,2000-09-01,1.0
10887173,2000-09-01,1.0
10995387,2000-09-01,1.0
"10657699,15064755",2000-09-01,0.08333333333333333
10858437,2000-09-01,1.0
10893422,2000-09-01,1.0
"10893422,17110338,26618866",2000-09-01,1.0
"11006133,20720151,21820430",2000-09-01,1.0
10884395,2000-09-01,1.0
10962029,2000-09-01,1.0
11208159,2000-09-01,1.0
10903323,2000-09-01,1.0
"10995389,14701726,21768287",2000-09-01,1.0
10962033,2000-09-01,1.0
"11001923,12885786",2000-09-01,1.0
10878014,2000-09-01,1.0
"11001060,36470425",2000-09-01,1.0
10875931,2000-09-01,1.0
10982404,2000-09-01,1.0
"10869435,10958686,23752268,24255178,27684187,31040226,33961781,36931259",2000-09-01,1.0
11030627,2000-09-01,1.0
"9712705,10947953",2000-09-01,1.0
"10856295,11120739",2000-09-01,1.0
11001923,2000-09-01,1.0
"10973490,17035231,27453043",2000-09-01,1.0
10995389,2000-09-01,1.0
10976913,2000-09-01,1.0
10970871,2000-09-01,1.0
10938097,2000-09-01,1.0
"10846177,12614612,16446360,16826239,17927916,18286467,22540012,23066029,23598722,30392930",2000-09-01,1.0
"11001923,29717716",2000-09-01,1.0
11043403,2000-09-01,1.0
10858434,2000-09-01,1.0
10958671,2000-09-01,1.0
10829012,2000-09-01,1.0
"10938112,12473661,12629171",2000-09-01,1.0
11002422,2000-09-01,1.0
10854439,2000-09-01,1.0
"11208159,29568061,35696571",2000-09-01,1.0
10856295,2000-09-01,1.0
10938112,2000-09-01,1.0
10837469,2000-09-01,1.0
10988071,2000-09-01,1.0
"10973497,12208951,14722092,15688032,20368990",2000-09-01,1.0
10842181,2000-09-01,1.0
"9857181,10973490,11715017,12024051,12493754",2000-09-01,1.0
"11016625,11278964",2000-09-01,1.0
10995432,2000-09-01,1.0
"10942578,11041375",2000-09-01,0.08333333333333333
11193028,2000-09-01,0.08333333333333333
10842184,2000-09-01,1.0
10980608,2000-09-01,1.0
"9751060,10968790,12459277,16319058",2000-09-01,1.0
"10938097,20211142",2000-09-01,1.0
"10962024,10962033",2000-09-01,1.0
10880512,2000-09-01,1.0
"11002417,35831314",2000-09-01,1.0
10986460,2000-09-01,1.0
"7673114,10986460,28514442,33961781",2000-09-01,1.0
11193041,2000-09-01,0.08333333333333333
11006128,2000-09-01,1.0
"10973495,17189198,33961781",2000-09-01,1.0
"10526330,10854439",2000-09-01,1.0
11001926,2000-09-01,1.0
"10986460,11250200,12165521",2000-09-01,1.0
10938104,2000-09-01,1.0
"11001926,26071132,32296183",2000-09-01,1.0
"10783163,10880505,12177300",2000-09-01,1.0
"11042679,16169070,28514442,33961781",2000-09-01,1.0
"10846177,12614612,22540012",2000-09-01,1.0
11042679,2000-09-01,1.0
10958691,2000-09-01,1.0
10862778,2000-09-01,1.0
"10993082,25281560,33961781,35271311",2000-09-01,1.0
"10962033,12943667",2000-09-01,1.0
11002417,2000-09-01,1.0
"11002417,17047155,18570872,19060883,19373245,19773432,20825417,21282461,21458669,21737329,21737330,22179575,22274400,22585859,22864571,23429285,23972990,24098568,24147007,24577083,25911380,25939870,26733177,26972597,27552911,27810922,29021293,29274253,29431638,32707033,33052227,33469115,34389694,34839354,34853447,35044632,35165513,35831314",2000-09-01,1.0
10884381,2000-09-01,1.0
"10962033,12943667,24561578",2000-09-01,1.0
"10846177,12614612,18286467,22540012",2000-09-01,1.0
10859302,2000-09-01,1.0
"9472014,10995387,15555599",2000-09-01,1.0
"10958691,15201869,35831314",2000-09-01,1.0
10978534,2000-09-01,1.0
10973284,2000-09-01,1.0
"10962024,10962033,12943667",2000-09-01,1.0
11003391,2000-09-01,1.0
"10878024,16714330,18215124,22033265",2000-09-01,1.0
10949653,2000-09-01,0.08333333333333333
"10867014,16321984",2000-09-01,1.0
10938113,2000-09-01,1.0
10852915,2000-09-01,1.0
10852899,2000-09-01,1.0
"9751060,10968790,12657630,16319058",2000-09-01,1.0
"10531362,10962029,21986102",2000-09-01,1.0
"9192898,10829012",2000-09-01,1.0
10867014,2000-09-01,1.0
"10993067,12297508,15474363",2000-09-01,1.0
"10887173,12861023,16376338,19647741,20384366,20936779,22450747,28205554,35142956",2000-09-01,1.0
10993067,2000-09-01,1.0
11001931,2000-09-01,1.0
10964507,2000-09-01,1.0
10862606,2000-09-01,1.0
10867004,2000-09-01,1.0
10982407,2000-09-01,1.0
10978502,2000-09-01,1.0
"10980614,11527400,23824909,26496610,30559338,32687490,33957083,33961781,34951719",2000-09-01,1.0
"7513726,11021528",2000-09-01,1.0
"10862767,11985497",2000-09-01,1.0
10990461,2000-09-01,1.0
"10825164,21282530,24981860,25416956,26496610,27705803,32296183",2000-09-01,1.0
10825164,2000-09-01,1.0
"10990461,14743216,20449947,20562859,21903422,23007157,27135603,28514442,29125880,30420664,30561431,32041822,32707033,33707416,33961781,36736316",2000-09-01,1.0
"7663172,11034337",2000-09-01,1.0
"10958648,25416956,25910212,26638075,27173435",2000-09-01,1.0
10982400,2000-09-01,1.0
"9687510,11018520,11909979,16223362",2000-09-01,1.0
10893414,2000-09-01,1.0
"10966653,27684187",2000-09-01,1.0
"10958684,16204248,17412698,19166851,27684187,31130994",2000-09-01,1.0
10982866,2000-09-01,1.0
10875894,2000-09-01,0.08333333333333333
10965896,2000-09-01,1.0
10889203,2000-09-01,1.0
"10869359,11410590",2000-09-01,1.0
10880513,2000-09-01,1.0
10995457,2000-09-01,1.0
10973280,2000-09-01,1.0
10958683,2000-09-01,1.0
10964943,2000-09-01,1.0
10993082,2000-09-01,1.0
10961885,2000-09-01,1.0
"10993082,24981860,26186194,28514442,33961781,35271311",2000-09-01,1.0
"10781587,10975800",2000-09-01,1.0
10896674,2000-09-01,1.0
"8576247,10995443",2000-09-01,1.0
"10973490,11901158,12242661,12493754",2000-09-01,1.0
"10965917,11747336,14966121,21047772,32668201,33640491,35785414",2000-09-01,1.0
10913111,2000-09-01,1.0
"10964507,12048190,17596301",2000-09-01,1.0
10882715,2000-09-01,1.0
10946292,2000-09-01,1.0
"10490602,10958676,12479814",2000-09-01,1.0
11018522,2000-09-01,1.0
10862616,2000-09-01,1.0
10938106,2000-09-01,1.0
"10864927,15161933",2000-09-01,1.0
10966616,2000-09-01,1.0
10982879,2000-09-01,1.0
10846177,2000-09-01,1.0
"10846177,17927916",2000-09-01,1.0
10961871,2000-09-01,1.0
10974350,2000-09-01,1.0
"10970852,18559503",2000-09-01,1.0
10970852,2000-09-01,1.0
"10852918,15345747",2000-09-01,1.0
"11030144,11274370,11535616,11702782,11907259,12196507,17360335,17598981,18591651,18997788,19098431,19820702,20360068,20512932,20733051,21335556,21407176,21926987,21937719,22000412,22100920,22566641,23007648,23091007,23239745,23345399,23443559,23643811,23791783,24151075,24464857,24581499,25012665,25241761,25246557,25306918,25383541,25482201,25505175,25669885,25673878,25750436,25833949,25852190,26811472,26912231,26960431,26986935,27114510,27694884,27939943,28096334,28404789,28514442,29432156,30341343,32152539,32707033,33310066,33961781,34775484,35271311,35913887",2000-09-01,1.0
"11001934,16713569",2000-09-01,1.0
"10980614,21233200",2000-09-01,1.0
10938122,2000-09-01,1.0
"10856295,11489913",2000-09-01,1.0
11032556,2000-09-01,1.0
"10846177,12968034",2000-09-01,1.0
10911369,2000-09-01,1.0
"10856295,12953056",2000-09-01,1.0
11051545,2000-09-01,1.0
11001060,2000-09-01,1.0
"11051545,12674497",2000-09-01,1.0
"11051545,35831314",2000-09-01,1.0
"10958671,12886015,19342655",2000-09-01,1.0
10995546,2000-09-01,1.0
10973497,2000-09-01,1.0
"11001060,11481476,15128873,15939299,17548467",2000-09-01,1.0
"10965917,15563469",2000-09-01,1.0
10862767,2000-09-01,1.0
10970851,2000-09-01,1.0
10961928,2000-09-01,0.08333333333333333
10964504,2000-09-01,1.0
"10958680,26627737",2000-09-01,1.0
10842183,2000-09-01,1.0
10980614,2000-09-01,1.0
"10958691,16327805",2000-09-01,1.0
"10899172,14529717",2000-09-01,1.0
"10882725,12027890",2000-09-01,1.0
"10964938,17030622",2000-09-01,1.0
10958685,2000-09-01,1.0
"10958694,22863883,22939629,26344197,35831314",2000-09-01,1.0
"10958694,14532007,17268547,22863883,22939629,26166704,26344197,35831314",2000-09-01,1.0
"10951287,16189514",2000-09-01,1.0
"10958685,20388487",2000-09-01,1.0
10958694,2000-09-01,1.0
"10973497,15126506,20874444",2000-09-01,1.0
12110916,2000-09-01,0.08333333333333333
"10961862,11390394",2000-09-01,1.0
11030335,2000-09-01,1.0
10854423,2000-09-01,1.0
10882717,2000-09-01,1.0
10893241,2000-09-01,1.0
10887186,2000-09-01,1.0
"9390516,10887186",2000-09-01,1.0
"10966653,12183362,23455922,23602568,29568061,30824926,32707033,33961781,36572560,36736316",2000-09-01,1.0
10899172,2000-09-01,1.0
"10997338,11193155,17360711",2000-09-01,0.08333333333333333
10966653,2000-09-01,1.0
10864927,2000-09-01,1.0
"10993082,12584197,14576168,15175163,15989967,22939629,24981860,26344197,33961781,35271311",2000-09-01,1.0
"10969042,15283675",2000-09-01,1.0
"10893422,26618866",2000-09-01,1.0
10978167,2000-09-01,1.0
"10958647,10958648,11104772",2000-09-01,1.0
"10906122,15229244",2000-09-01,1.0
"10993080,28298427",2000-09-01,1.0
10889189,2000-09-01,1.0
10938099,2000-09-01,1.0
"10958685,11395507,12138131,12419806,17827154,20065107,20388487,25241761,27012186",2000-09-01,1.0
