,gene_id,pos_min,pos_max,rel_min,rel_max,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22,chrX,chrY,chrM
4801,7060,79991332,80083287,0.4410394153874264,0.4415464175641367,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4802,7062,152106317,152115444,0.6110671655606597,0.611103832085299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4803,7064,2785503,2815807,0.0475468424654722,0.0480641133189136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4804,7066,184371935,184379688,0.9301261103475164,0.9301652229583024,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4805,7067,40062193,40093867,0.482124486200285,0.4825056638102054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4806,7068,24117153,24495708,0.1216670732047474,0.1235768209638226,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4807,7069,78063861,78068351,0.5807793980551266,0.5808128027505114,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4808,7070,119415476,119424985,0.8884270824081634,0.8884978274523536,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4809,7071,102648784,102655725,0.7076492028631971,0.7076970533386306,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4810,7072,70209444,70248793,0.2899293779547526,0.290091869358233,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4811,7073,119573465,119596964,0.8952234404197026,0.8953993728945742,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4812,7074,31118418,31559087,0.6668452868570541,0.676288506165761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4813,7075,43300982,43323108,0.1739560122064696,0.1740449005075728,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4814,7076,47582436,47586789,0.3049944671464671,0.3050223690579096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4815,7077,78852977,78925387,0.94894832695474,0.9498197379143388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4816,7078,32801705,32863041,0.6459109190212374,0.6471187096567879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4817,7079,12153068,12158912,0.0613102306900932,0.0613397127096254,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4818,7080,36516397,36520232,0.3460279397940672,0.346064280103028,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4819,7082,29699367,29969049,0.2912370636382727,0.2938816113754718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4820,7083,78174079,78187204,0.9407781963422596,0.9409361478523371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4821,7084,66508003,66550291,0.7383434018487959,0.7388128651369567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4822,7086,53224712,53256022,0.2685099245008562,0.2686678783050238,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4823,7087,10289952,10296778,0.175643223762915,0.1757597394323181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4824,7088,81583683,81689547,0.5900228529878192,0.5907884739675524,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4825,7089,2997644,3047635,0.0511679603416575,0.0520212763142813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4826,7090,70047790,70097917,0.6869005886203017,0.6873921425409288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4827,7091,79571965,79726882,0.575473870273139,0.5765942483555592,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4828,7092,165873237,166104457,0.8721636430786927,0.8733794008537257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4829,7093,96364608,96513926,0.7214632101566681,0.7225811251863663,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4830,7094,35696948,35732195,0.2581645535899357,0.2584194640663267,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4831,7095,169966807,169998373,0.8574546070859267,0.8576138523680203,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4832,7096,38796255,38804791,0.2039912146804607,0.2040360970797674,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4833,7097,153684280,153706260,0.8080739482326849,0.8081895193592968,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4834,7098,186069156,186088073,0.9783540485288628,0.9784535143615344,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4835,7099,117704403,117724735,0.8512521758460944,0.8513992192769106,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4836,7100,223109404,223143248,0.8963127488795096,0.8964487127076999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4837,7101,108166022,108188809,0.6340900558354502,0.6342236376186678,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4838,7102,38561542,38688918,0.2471722329356175,0.2479886891432662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4839,7103,71125096,71157999,0.5339127402870575,0.5341597323036822,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4840,7104,149474697,149503394,0.7540752800364305,0.7542200516850475,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4841,7105,100627108,100637104,0.6450008399097096,0.6450649123900172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4842,7106,842852,867111,0.0062706490678133,0.0064511311402721,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4843,7107,236142539,236208907,0.9486716582259204,0.9489382829555424,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4844,7108,65111872,65116230,0.4844192093752889,0.4844516320172682,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4845,7109,44012309,44106552,0.9431520850560688,0.9451716446740824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4846,7110,69019827,69052333,0.3481936837315749,0.3483576711591786,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4847,7111,97501180,97601743,0.7051400755378854,0.7058673590581086,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4848,7112,98515573,98550351,0.7395240569008111,0.7397851239267411,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4849,7113,41464305,41508158,0.8885501943592821,0.8894899325671994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4850,7114,12975110,12977223,0.083168015202433,0.0831815591350951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4851,7122,19523024,19525337,0.3844353326729106,0.3844808788405777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4852,7123,45026303,45036071,0.2271502985132672,0.2271995764678858,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4853,7124,31575565,31578336,0.1851020440955653,0.1851182882313136,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4854,7125,45823214,45827312,0.7126100140904004,0.7126737432700634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4855,7126,28335761,28347009,0.3410039039355403,0.3411392668753769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4856,7127,103123461,103137439,0.9771938549759946,0.9773263099534788,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4857,7128,137867259,137883312,0.8082044281631293,0.8082985339412482,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4858,7130,151357592,151380046,0.6250300528984283,0.6251227765247911,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4859,7132,6328771,6342076,0.0475080057151594,0.0476078819811896,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4860,7133,12166991,12209220,0.0488792895023028,0.0490489389675151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4861,7134,52451100,52454041,0.2646071791048275,0.2646220159664709,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4862,7135,201403784,201421730,0.8091132692541055,0.8091853649538071,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4863,7136,1838981,1841678,0.0136816481344013,0.0137017132710277,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4864,7137,55151767,55157732,0.9414071272733976,0.9415089461963376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4865,7138,55132698,55149206,0.941081631038436,0.9413634125606316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4866,7139,201359014,201377680,0.8089334116548833,0.8090083998600895,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4867,7140,1919703,1938702,0.0142822035510723,0.0144235522832808,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4868,7141,216859458,216860064,0.8955195224383887,0.8955220249108914,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4869,7142,11267857,11269325,0.1250909288153753,0.1251072259234679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4870,7143,175315194,175743595,0.7043057828906419,0.706026827683235,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4871,7145,217799791,218002995,0.8994026205834236,0.9002417499933918,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4872,7148,32041153,32109338,0.1878314106328344,0.1882311242365864,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4873,7150,41028822,41124487,0.6380510416299592,0.6395387556300718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4874,7151,171338896,171341326,0.6883315275394686,0.6883412897455465,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4875,7153,40388525,40417896,0.4860516962716535,0.4864051586566056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4876,7155,25597905,25664907,0.1291372236815502,0.1294752377596988,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4877,7156,18271428,18314994,0.2198856871526104,0.2204099778564619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4878,7157,7668421,7687490,0.0922848515704688,0.0925143355587106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4879,7158,43403061,43510640,0.4256178267554602,0.4266727647973768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4880,7159,223779893,223845947,0.8990063504395921,0.8992717137154247,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4881,7161,3652516,3736201,0.0146735036605018,0.0150096971648777,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4882,7162,82362983,82367420,0.4828276710522296,0.4828536816008818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4883,7163,80031082,80171564,0.5517253022849171,0.5526937694351624,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4884,7164,125153773,125264407,0.7336755243674141,0.734324082185666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4885,7165,63865270,63891538,0.9931872293939752,0.9935957306363832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4886,7166,18017555,18046269,0.1340469791434622,0.1342606055183574,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4887,7167,6867420,6870948,0.0515514668817057,0.0515779504192145,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4888,7168,63042747,63071915,0.6182079409291965,0.6184939673173078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4889,7169,35681993,35690056,0.258056397259626,0.2581147098300898,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4890,7170,154155308,154192100,0.6192987179861207,0.6194465250174046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4891,7171,16067538,16103002,0.2742631036814496,0.274868452597317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4892,7172,18128311,18155169,0.1062716509459172,0.1064290977152884,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4893,7173,1413463,1543673,0.0058368849688093,0.0063745861974857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4894,7174,102596986,102679958,0.897396914448849,0.898122655230217,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4895,7175,186311652,186375253,0.7484826096904574,0.7487381183607307,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4896,7177,1240705,1242554,0.013773776223454,0.0137943030305815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4897,7178,45333471,45341183,0.3965235099270496,0.3965909653687156,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4898,7179,10521583,10605716,0.225469946249366,0.2272728558484062,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4899,7180,49692359,49713543,0.2913061801690852,0.291430364857534,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900,7181,95020229,95073618,0.7132856572607471,0.7136864309523733,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4901,7182,14947583,15049273,0.075408099583522,0.0759211089206602,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4902,7184,103930410,103947926,0.7801714601869557,0.7803029470472177,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4903,7185,120902393,120929171,0.8743804180906437,0.8745740797565102,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4904,7186,136886516,136926607,0.9899794877596144,0.9902694306174176,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4905,7187,102777449,102911500,0.9739150588914844,0.9751853208879604,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4906,7188,211326635,211374946,0.8489770208355126,0.8491711039375011,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4907,7189,36483769,36510272,0.2714318908541083,0.2716290678344611,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4908,7190,99257525,99260276,0.9733362372673616,0.973363214043064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4909,7200,129974720,129977935,0.6557011009137999,0.6557173200604111,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4910,7201,109086585,109121565,0.7520306808341577,0.7522718290304787,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4911,7203,156308968,156338292,0.6279507643819411,0.6280685697033526,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4912,7204,14143342,14510204,0.0779805902882631,0.080003316975798,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4913,7205,100867387,100873454,0.6338086103650455,0.6338467328638379,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4914,7216,54920824,54931431,0.3520321542832507,0.3521001431586631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4915,7220,142724034,142807888,0.7200192946802163,0.7204423243287205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4916,7221,3626460,3637559,0.0269801317650813,0.027062706088929,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4917,7222,121874481,121952060,0.6408176103013224,0.6412255216949272,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4918,7223,37632063,37869772,0.3291607145315622,0.3312399113135878,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4919,7224,111768011,112082776,0.7164119331546094,0.7184295176147946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4920,7225,101451564,101584007,0.7547791963770681,0.7557645456133378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4921,7226,44353621,44442644,0.950466155409766,0.9523738541871228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4922,7227,115408496,115668975,0.7956132261444078,0.7974089391526846,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4923,7247,121755651,121767853,0.5027890572229279,0.5028394452913736,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4924,7248,132891349,132944616,0.9610859670846188,0.9614712003341412,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4925,7249,2047985,2089491,0.0227358534857121,0.0231966353443576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4926,7251,18480311,18526942,0.1374897905504768,0.1378367157955746,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4927,7252,115029826,115034309,0.4621172290218286,0.4621352388859634,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4928,7253,80955621,81146306,0.7671322762040113,0.768939199753989,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4929,7257,231528669,231566524,0.9301360410420176,0.9302881185362896,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4930,7258,9466955,9469749,0.369443559237807,0.3695525938011392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4931,7259,116274858,116279930,0.6816256143863647,0.6816553474273301,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4932,7260,3188970,3377818,0.0131688279487922,0.0139486743633002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4933,7262,2928273,2929420,0.0217857611511308,0.0217942946000409,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4934,7263,37010859,37020183,0.7287949803357916,0.7289785827859983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4935,7264,143612618,143617549,0.9900492795783808,0.9900832733392744,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4936,7265,160009139,160065543,0.8822248030724812,0.8825357916079078,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4937,7266,41976435,42017439,0.5051612415949037,0.505654700163988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4938,7267,37073254,37203118,0.794453133779308,0.7972360257737663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4939,7268,54715861,54742657,0.2198137904586897,0.2199214398718851,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4940,7270,132375548,132406840,0.9573556331942747,0.9575819406424896,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4941,7272,80004649,80042527,0.4690026628834107,0.4692247110154474,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4942,7273,178525989,178807423,0.737221746685916,0.7383839263003182,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4943,7274,63059488,63086053,0.4347250369391744,0.4349081730693994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4944,7275,8038633,8106243,0.0598058099499597,0.0603088147283489,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4945,7276,31591877,31598821,0.3936804447300386,0.3937669770056677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4946,7277,219249710,219254740,0.905390050333683,0.905410821681354,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4947,7278,19173772,19181824,0.1677094474407438,0.1677798767997032,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4948,7280,3153666,3157544,0.0184873975491708,0.0185101311321487,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4949,7283,42609683,42615238,0.5127820018123326,0.5128488529085979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4950,7284,28842411,28846348,0.3201961101622782,0.3202398170523058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4951,7286,151540309,151583583,0.6087933027056103,0.608967150321173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4952,7287,35497874,35512896,0.2080953749662696,0.2081834368237979,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4953,7288,48880967,48898744,0.8343683842770758,0.834671826857647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4954,7289,2890891,2941138,0.0217009694536115,0.0220781571829779,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4955,7290,19330698,19431733,0.3806481678468237,0.3826376866752904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4956,7291,19113047,19117636,0.1200984195110735,0.1201272548740136,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4957,7292,173183731,173207331,0.6957429100291064,0.6958377199317565,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4958,7293,1211340,1214153,0.004866399469328,0.0048777003276397,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4959,7294,48066393,48134250,0.2527337211640246,0.2530905141548576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4960,7295,110243810,110256507,0.7972962841166054,0.7973881103236227,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4961,7296,104215779,104350307,0.7823136315631881,0.7833234890841584,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4962,7297,10350533,10380572,0.1766773045962154,0.1771900520607919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4963,7298,657653,673578,0.0081953068352995,0.0083937553504772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4964,7299,89177875,89295759,0.6634654230378807,0.6643424562474004,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4965,7301,41559212,41583589,0.407536728644771,0.4077757736688724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4966,7305,35904403,35908295,0.6128663272873263,0.6129327613607685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4967,7306,12693385,12710285,0.0918000629093049,0.0919222857098555,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4968,7307,43092956,43107578,0.9234510123663232,0.9237643512958414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4969,7311,18571724,18577550,0.3170080360136859,0.3171074822911459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
